"","id","lu_mgt","et_check","eplant_check","sw_check","cn_check","et","eplant","esoil","cn","sw_final"
"3241",4376,"field_4385_drn_lum_4376_1",NA,"eplant < esoil",NA,NA,455.554,162.195,285.062,51.817,111.909
"3242",4379,"alfa_drn_lum_4379_1","et < 98% precip",NA,NA,NA,510.629,274.76,188.434,54.634,107.641
"3243",4380,"field_4389_drn_lum_4380_1",NA,"eplant < esoil",NA,NA,474.143,178.229,289.473,73.031,134.613
"3244",4383,"field_4392_drn_lum_4383_1",NA,"eplant < esoil",NA,NA,495.569,228.353,248.584,72.869,67.119
"3245",4388,"field_4397_drn_lum_4388_1",NA,"eplant < esoil",NA,NA,478.787,226.176,239.987,72.814,101.424
"3246",4389,"field_4398_drn_lum_4389_1",NA,"eplant < esoil",NA,NA,475.903,177.858,289.131,73.001,122.104
"3247",4391,"field_4400_drn_lum_4391_1",NA,"eplant < esoil",NA,NA,460.999,211.505,239.223,73.107,232.884
"3248",4392,"field_4401_drn_lum_4392_1",NA,"eplant < esoil",NA,NA,475.151,205.612,261.132,72.988,110.401
"3249",4396,"field_4405_drn_lum_4396_1",NA,"eplant < esoil",NA,NA,457.091,200.14,249.396,73.15,234.077
"3250",4398,"field_4407_drn_lum_4398_1",NA,"eplant < esoil",NA,NA,470.209,216.59,240.443,51.532,122.368
"3251",4399,"field_4408_drn_lum_4399_1",NA,"eplant < esoil",NA,NA,478.419,229.791,239.135,72.992,72.38
"3252",4400,"field_4409_drn_lum_4400_1",NA,"eplant < esoil",NA,NA,461.664,203.291,247.351,73.12,168.686
"3253",4401,"field_4410_drn_lum_4401_1",NA,"eplant < esoil",NA,NA,478.746,217.19,249.644,72.946,116.421
"3254",4402,"field_4411_drn_lum_4402_1",NA,"eplant < esoil",NA,NA,458.102,222.129,222.659,73.09,173.359
"3255",4403,"field_4412_drn_lum_4403_1",NA,"eplant < esoil",NA,NA,476.107,195.113,273.148,72.975,94.161
"3256",4405,"field_4414_drn_lum_4405_1",NA,"eplant < esoil",NA,NA,480.593,200.591,263.402,64.16,60.299
"3257",4406,"field_4415_drn_lum_4406_1",NA,"eplant < esoil",NA,NA,461.851,208.08,236.399,72.984,171.214
"3258",4408,"field_4417_drn_lum_4408_1",NA,"eplant < esoil",NA,NA,478.073,226.748,241.567,64.18,179.534
"3259",4409,"alfa_drn_lum_4409_1",NA,NA,NA,"cn < 35",488.555,257.041,183.759,12.256,69.262
"3260",4410,"field_4419_drn_lum_4410_1",NA,"eplant < esoil",NA,NA,469.85,178.333,285.488,51.957,93.574
"3261",4411,"field_4420_drn_lum_4411_1",NA,"eplant < esoil",NA,NA,450.699,171.308,270.572,73.188,187.01
"3262",4412,"field_4421_drn_lum_4412_1",NA,"eplant < esoil",NA,NA,476.78,189.585,280.118,73.031,116.524
"3263",4414,"field_4423_drn_lum_4414_1",NA,"eplant < esoil",NA,NA,480.942,182.08,292.759,64.2,172.258
"3264",4415,"alfa_drn_lum_4415_1","et < 98% precip",NA,NA,NA,499.919,265.94,187.134,37.962,67.498
"3265",4417,"field_4426_drn_lum_4417_1",NA,"eplant < esoil",NA,NA,469.939,150.462,309.478,73.031,113.866
"3266",4419,"field_4428_drn_lum_4419_1",NA,"eplant < esoil",NA,NA,475.878,217.839,249.011,72.89,109.378
"3267",4420,"field_4429_drn_lum_4420_1","et < 98% precip",NA,NA,NA,501.876,255.862,235.842,72.912,109.611
"3268",4421,"field_4430_drn_lum_4421_1",NA,"eplant < esoil",NA,NA,483.911,208.367,266.124,72.975,110.609
"3269",4423,"field_4432_drn_lum_4423_1",NA,"eplant < esoil",NA,NA,482.23,219.447,254.622,72.912,92.058
"3270",4424,"field_4433_drn_lum_4424_1",NA,"eplant < esoil",NA,NA,469.59,219.166,241.296,72.916,99.047
"3271",4425,"field_4434_drn_lum_4425_1",NA,"eplant < esoil",NA,NA,477.124,209.12,256.872,72.907,98.612
"3272",4430,"field_4439_drn_lum_4430_1",NA,"eplant < esoil",NA,NA,457.809,194.134,255.803,73.133,207.724
"3273",4432,"field_4441_drn_lum_4432_1","et < 98% precip",NA,NA,NA,505.057,260.224,234.783,64.099,194.812
"3274",4433,"field_4442_drn_lum_4433_1",NA,"eplant < esoil",NA,NA,488.386,204.078,276.621,51.896,146.101
"3275",4435,"field_4444_drn_lum_4435_1",NA,"eplant < esoil",NA,NA,473.445,166.352,299.422,51.86,135.941
"3276",4437,"field_4446_drn_lum_4437_1",NA,"eplant < esoil",NA,NA,471.65,169.177,293.881,51.785,153.906
"3277",4438,"field_4447_drn_lum_4438_1",NA,"eplant < esoil",NA,NA,477.884,199.5,268.272,51.688,96.77
"3278",4439,"field_4448_drn_lum_4439_1",NA,"eplant < esoil",NA,NA,457.148,152.989,297.004,51.838,127.21
"3279",4440,"fesc_drn_lum_4440_1",NA,NA,NA,"cn < 35",485.57,332.345,80.806,12.239,60.373
"3280",4441,"fesc_drn_lum_4441_1",NA,NA,NA,"cn < 35",486.704,331.357,82.004,12.236,62.109
"3281",4442,"field_4451_drn_lum_4442_1",NA,"eplant < esoil",NA,NA,492.105,227.806,255.137,51.731,153.793
"3282",4443,"field_4452_drn_lum_4443_1",NA,"eplant < esoil",NA,NA,460.316,169.073,284.778,51.828,109.163
"3283",4446,"field_4455_drn_lum_4446_1","et < 98% precip",NA,NA,NA,499.076,274.233,210.205,72.92,135.92
"3284",4451,"field_4460_drn_lum_4451_1",NA,"eplant < esoil",NA,NA,448.274,163.876,277.695,51.446,54.534
"3285",4452,"field_4461_drn_lum_4452_1",NA,"eplant < esoil",NA,NA,476.222,209.592,253.36,51.591,57.602
"3286",4453,"field_4462_drn_lum_4453_1",NA,"eplant < esoil",NA,NA,479.828,233.539,235.976,64.038,179.989
"3287",4454,"field_4463_drn_lum_4454_1",NA,"eplant < esoil",NA,NA,482.098,190.585,282.672,72.992,61.532
"3288",4455,"field_4464_drn_lum_4455_1",NA,"eplant < esoil",NA,NA,481.787,183.563,290.807,64.144,145.158
"3289",4456,"field_4465_drn_lum_4456_1",NA,"eplant < esoil",NA,NA,478.958,211.981,253.179,51.564,60.741
"3290",4458,"field_4467_drn_lum_4458_1",NA,"eplant < esoil",NA,NA,477.275,224.273,245.256,51.795,102.364
"3291",4459,"field_4468_drn_lum_4459_1",NA,"eplant < esoil",NA,NA,479.275,203.04,268.133,64.266,140.091
"3292",4461,"field_4470_drn_lum_4461_1",NA,"eplant < esoil",NA,NA,473.191,221.262,242.625,72.886,129.514
"3293",4462,"field_4471_drn_lum_4462_1",NA,"eplant < esoil",NA,NA,471.694,212.266,250.319,72.954,105.142
"3294",4464,"field_4473_drn_lum_4464_1",NA,"eplant < esoil",NA,NA,474.847,193.367,274.013,73.018,160.789
"3295",4465,"field_4474_drn_lum_4465_1",NA,"eplant < esoil",NA,NA,475.411,212.494,254.204,72.958,59.662
"3296",4468,"field_4477_drn_lum_4468_1",NA,"eplant < esoil",NA,NA,466.313,208.182,247.123,51.811,145.49
"3297",4469,"field_4478_drn_lum_4469_1",NA,"eplant < esoil",NA,NA,482.044,185.409,290.043,51.811,150.836
"3298",4470,"field_4479_drn_lum_4470_1",NA,"eplant < esoil",NA,NA,469.797,227.607,230.509,51.811,92.35
"3299",4472,"field_4481_drn_lum_4472_1",NA,"eplant < esoil",NA,NA,468.995,203.526,250.134,51.795,109.692
"3300",4474,"field_4483_drn_lum_4474_1",NA,"eplant < esoil",NA,NA,487.092,227.082,251.175,64.114,143.636
"3301",4476,"field_4485_drn_lum_4476_1",NA,"eplant < esoil",NA,NA,485.376,202.975,275.19,64.2,111.15
"3302",4477,"field_4486_drn_lum_4477_1",NA,"eplant < esoil",NA,NA,490.391,232.642,248.39,64.089,117.035
"3303",4479,"field_4488_drn_lum_4479_1",NA,"eplant < esoil",NA,NA,487.101,227.552,250.252,64.16,192.751
"3304",4480,"field_4489_drn_lum_4480_1",NA,"eplant < esoil",NA,NA,488.999,181.726,299.954,64.215,203.178
"3305",4481,"field_4490_drn_lum_4481_1",NA,"eplant < esoil",NA,NA,491.192,220.916,259.43,64.028,60.196
"3306",4484,"field_4493_drn_lum_4484_1",NA,"eplant < esoil",NA,NA,487.746,226.866,252.05,64.129,128.976
"3307",4487,"field_4496_drn_lum_4487_1",NA,"eplant < esoil",NA,NA,481.667,227.601,241.885,64.129,161.427
"3308",4488,"field_4497_drn_lum_4488_1",NA,"eplant < esoil",NA,NA,476.063,224.88,243.108,64.104,111.294
"3309",4490,"field_4499_drn_lum_4490_1",NA,"eplant < esoil",NA,NA,450.352,133.593,310.782,73.192,190.323
"3310",4496,"fesc_drn_lum_4496_1","et < 98% precip",NA,NA,NA,500.469,341.048,87.467,55.568,69.568
"3311",4497,"field_4506_drn_lum_4497_1",NA,"eplant < esoil",NA,NA,474.803,229.445,235.902,73.001,114.446
"3312",4498,"field_4507_drn_lum_4498_1",NA,"eplant < esoil",NA,NA,476.041,229.24,234.237,73.035,91.377
"3313",4502,"field_4511_drn_lum_4502_1",NA,"eplant < esoil",NA,NA,469.063,179.551,280.421,73.09,102.664
"3314",4504,"field_4513_drn_lum_4504_1",NA,"eplant < esoil",NA,NA,469.531,205.749,247.939,73.001,116.263
"3315",4513,"field_4522_drn_lum_4513_1",NA,"eplant < esoil",NA,NA,483.099,229.904,243.386,51.736,106.835
"3316",4514,"field_4523_drn_lum_4514_1",NA,"eplant < esoil",NA,NA,486.571,197.062,281.64,72.984,64.906
"3317",4515,"fesc_drn_lum_4515_1","et < 98% precip",NA,NA,NA,571.234,402.28,96.488,38.908,86.914
"3318",4516,"field_4525_drn_lum_4516_1",NA,"eplant < esoil",NA,NA,481.878,231.616,240.86,72.899,60.747
"3319",4517,"field_4526_drn_lum_4517_1",NA,"eplant < esoil",NA,NA,474.13,177.176,283.826,51.709,123.521
"3320",4518,"field_4527_drn_lum_4518_1","et < 98% precip","eplant < esoil",NA,NA,494.848,206.348,281.112,73.001,175.608
"3321",4519,"field_4528_drn_lum_4519_1",NA,"eplant < esoil",NA,NA,473.609,176.759,283.949,51.72,102.683
"3322",4520,"field_4529_drn_lum_4520_1",NA,"eplant < esoil",NA,NA,478.47,224.915,241.988,51.666,107.568
"3323",4521,"field_4530_drn_lum_4521_1",NA,"eplant < esoil",NA,NA,485.276,221.829,251.009,72.912,57.144
"3324",4523,"field_4532_drn_lum_4523_1",NA,"eplant < esoil",NA,NA,480.747,181.462,287.26,51.795,58.622
"3325",4524,"field_4533_drn_lum_4524_1",NA,"eplant < esoil",NA,NA,467.852,189.206,265.079,51.779,115.447
"3326",4525,"field_4534_drn_lum_4525_1",NA,"eplant < esoil",NA,NA,474.172,156.39,309.582,51.833,141.295
"3327",4528,"field_4537_drn_lum_4528_1",NA,"eplant < esoil",NA,NA,479.772,225.46,243.975,64.002,147.864
"3328",4529,"field_4538_drn_lum_4529_1",NA,"eplant < esoil",NA,NA,480.942,191.732,281.266,73.048,181.283
"3329",4530,"field_4539_drn_lum_4530_1",NA,"eplant < esoil",NA,NA,468.427,161.231,299.958,73.175,180.453
"3330",4531,"field_4540_drn_lum_4531_1",NA,"eplant < esoil",NA,NA,484.707,205.057,271.219,73.022,137.18
"3331",4533,"field_4542_drn_lum_4533_1",NA,"eplant < esoil",NA,NA,479.571,174.229,298.448,73.031,59.925
"3332",4534,"field_4543_drn_lum_4534_1",NA,"eplant < esoil",NA,NA,484.439,213.214,261.778,72.907,57.835
"3333",4541,"field_4550_drn_lum_4541_1",NA,"eplant < esoil",NA,NA,477.903,164.345,303.798,64.251,133.343
"3334",4543,"field_4552_drn_lum_4543_1",NA,"eplant < esoil",NA,NA,483.905,231.742,242.729,64.028,102.116
"3335",4545,"field_4554_drn_lum_4545_1",NA,"eplant < esoil",NA,NA,478.991,211.819,259.865,72.916,107.682
"3336",4546,"field_4555_drn_lum_4546_1",NA,"eplant < esoil",NA,NA,467.904,209.65,246.921,64.281,180.953
"3337",4548,"field_4557_drn_lum_4548_1",NA,"eplant < esoil",NA,NA,476.108,215.411,254.131,72.946,102.728
"3338",4552,"field_4561_drn_lum_4552_1","et < 98% precip",NA,NA,NA,499.611,279.661,195.427,72.691,72.565
"3339",4554,"fesc_drn_lum_4554_1",NA,NA,NA,"cn < 35",471.647,317.09,81.151,12.052,68.298
"3340",4555,"field_4564_drn_lum_4555_1",NA,"eplant < esoil",NA,NA,487.779,223.885,250.855,51.548,63.922
"3341",4557,"field_4566_drn_lum_4557_1",NA,"eplant < esoil",NA,NA,478.616,223.821,243.906,51.527,119.802
"3342",4558,"field_4567_drn_lum_4558_1",NA,"eplant < esoil",NA,NA,443.89,174.072,261.452,49.56,97.834
"3343",4559,"field_4568_drn_lum_4559_1",NA,"eplant < esoil",NA,NA,482.926,207.202,266.911,51.682,124.145
"3344",4561,"field_4570_drn_lum_4561_1",NA,"eplant < esoil",NA,NA,464.55,227.104,228.042,51.629,126.695
"3345",4564,"field_4573_drn_lum_4564_1",NA,"eplant < esoil",NA,NA,485.194,234.636,239.022,63.88,69.051
"3346",4570,"field_4579_drn_lum_4570_1",NA,"eplant < esoil",NA,NA,471.596,220.139,239.36,72.997,181.263
"3347",4571,"field_4580_drn_lum_4571_1",NA,"eplant < esoil",NA,NA,476.637,190.9,277.573,72.941,130.628
"3348",4574,"alfa_drn_lum_4574_1","et < 98% precip",NA,NA,NA,513.883,275.593,191.191,54.672,96.71
"3349",4576,"field_4585_drn_lum_4576_1",NA,"eplant < esoil",NA,NA,482.739,216.965,255.244,63.992,106.46
"3350",4577,"field_4586_drn_lum_4577_1",NA,"eplant < esoil",NA,NA,486.037,165.35,309.833,73.056,162.76
"3351",4579,"field_4588_drn_lum_4579_1",NA,"eplant < esoil",NA,NA,480.945,214.116,258.17,64.16,174.959
"3352",4580,"field_4589_drn_lum_4580_1",NA,"eplant < esoil",NA,NA,476.2,226.841,237.839,64.332,142.261
"3353",4582,"field_4591_drn_lum_4582_1",NA,"eplant < esoil",NA,NA,480.261,229.967,242.584,72.963,68.428
"3354",4583,"field_4592_drn_lum_4583_1",NA,"eplant < esoil",NA,NA,473.783,187.748,276.732,51.779,94.273
"3355",4585,"alfa_drn_lum_4585_1","et < 98% precip",NA,NA,NA,495.867,262.203,187.773,37.97,67.354
"3356",4588,"field_4597_drn_lum_4588_1",NA,"eplant < esoil",NA,NA,474.356,225.541,236.278,72.882,64.158
"3357",4590,"field_4599_drn_lum_4590_1",NA,"eplant < esoil",NA,NA,418.434,183.728,220.943,63.464,78.363
"3358",4594,"field_4603_drn_lum_4594_1","et < 98% precip",NA,NA,NA,542.393,290.039,238.134,64.236,223.685
"3359",4595,"field_4604_drn_lum_4595_1",NA,"eplant < esoil",NA,NA,466.762,217.43,241.45,72.997,109.597
"3360",4599,"field_4608_drn_lum_4599_1",NA,"eplant < esoil",NA,NA,467.211,212.178,243.957,64.195,66.56
"3361",4600,"alfa_drn_lum_4600_1","et < 98% precip",NA,NA,NA,501.595,268.672,186.31,54.634,86.515
"3362",4601,"field_4610_drn_lum_4601_1",NA,"eplant < esoil",NA,NA,470.21,210.849,251.441,73.039,146.376
"3363",4602,"field_4611_drn_lum_4602_1",NA,"eplant < esoil",NA,NA,474.071,232.452,232.893,73.026,65.531
"3364",4603,"field_4612_drn_lum_4603_1",NA,"eplant < esoil",NA,NA,456.356,215.191,233.284,73.018,187.855
"3365",4605,"field_4614_drn_lum_4605_1",NA,"eplant < esoil",NA,NA,467.862,194.943,257.106,73.124,176.755
"3366",4606,"field_4615_drn_lum_4606_1",NA,"eplant < esoil",NA,NA,474.385,187.459,277.808,51.86,159.643
"3367",4607,"field_4616_drn_lum_4607_1",NA,"eplant < esoil",NA,NA,472.76,171.87,292.861,51.774,110.386
"3368",4608,"field_4617_drn_lum_4608_1",NA,"eplant < esoil",NA,NA,455.042,206.723,237.881,73.124,166.222
"3369",4609,"field_4618_drn_lum_4609_1",NA,"eplant < esoil",NA,NA,453.318,140.23,305.069,73.226,196.577
"3370",4611,"field_4620_drn_lum_4611_1",NA,"eplant < esoil",NA,NA,475.912,222.552,246.167,73.009,66.287
"3371",4613,"fesc_drn_lum_4613_1","et < 98% precip",NA,NA,NA,508.36,346.056,88.431,55.52,66.821
"3372",4615,"field_4624_drn_lum_4615_1",NA,"eplant < esoil",NA,NA,497.797,225.491,263.698,73.001,203.807
"3373",4616,"field_4625_drn_lum_4616_1","et < 98% precip",NA,NA,NA,507.582,274.52,221.402,72.886,200.769
"3374",4619,"field_4628_drn_lum_4619_1",NA,"eplant < esoil",NA,NA,452.269,207.604,236.37,73.077,232.846
"3375",4620,"fesc_drn_lum_4620_1","et < 98% precip",NA,NA,NA,515.594,355.922,88.082,55.768,70.895
"3376",4622,"field_4631_drn_lum_4622_1",NA,"eplant < esoil",NA,NA,458.957,213.649,234.337,73.111,219.799
"3377",4623,"alfa_drn_lum_4623_1","et < 98% precip",NA,NA,NA,507.216,273.587,187.089,54.661,95.427
"3378",4629,"field_4638_drn_lum_4629_1",NA,"eplant < esoil",NA,NA,446.291,114.612,320.14,73.235,193.923
"3379",4632,"field_4641_drn_lum_4632_1",NA,"eplant < esoil",NA,NA,464.472,183.506,273.531,64.439,211.394
"3380",4633,"field_4642_drn_lum_4633_1",NA,"eplant < esoil",NA,NA,455.698,180.173,265.777,51.865,64.396
"3381",4636,"fesc_drn_lum_4636_1",NA,NA,NA,"cn < 35",488.26,332.088,84.958,12.247,64.276
"3382",4637,"fesc_drn_lum_4637_1","et < 98% precip",NA,NA,"cn < 35",497.771,339.548,88.295,12.252,64.411
"3383",4638,"field_4647_drn_lum_4638_1",NA,"eplant < esoil",NA,NA,473.628,214.617,249.699,72.933,112.867
"3384",4639,"field_4648_drn_lum_4639_1",NA,"eplant < esoil",NA,NA,478.262,229.924,237.94,72.916,137.221
"3385",4641,"field_4650_drn_lum_4641_1",NA,"eplant < esoil",NA,NA,466.81,196.576,253.504,73.158,179.312
"3386",4644,"field_4653_drn_lum_4644_1",NA,"eplant < esoil",NA,NA,490.939,231.411,246.677,73.099,194.015
"3387",4645,"field_4654_drn_lum_4645_1",NA,"eplant < esoil",NA,NA,474.008,197.072,263.917,72.941,212.373
"3388",4646,"field_4655_drn_lum_4646_1",NA,"eplant < esoil",NA,NA,465.085,205.801,249.975,73.073,179.329
"3389",4647,"field_4656_drn_lum_4647_1",NA,"eplant < esoil",NA,NA,462.069,152.343,300.391,73.145,184.496
"3390",4651,"field_4660_drn_lum_4651_1",NA,"eplant < esoil",NA,NA,477.86,170.236,299.645,51.865,151.663
"3391",4652,"field_4661_drn_lum_4652_1",NA,"eplant < esoil",NA,NA,479.158,183.394,286.835,51.854,151.081
"3392",4654,"field_4663_drn_lum_4654_1",NA,"eplant < esoil",NA,NA,427.363,163.176,254.099,61.16,76.289
"3393",4657,"field_4666_drn_lum_4657_1",NA,"eplant < esoil",NA,NA,426.528,154.445,265.102,61.221,71.329
"3394",4658,"field_4667_drn_lum_4658_1",NA,"eplant < esoil",NA,NA,459.572,191.788,260.4,73.133,184.69
"3395",4659,"field_4668_drn_lum_4659_1",NA,"eplant < esoil",NA,NA,470.877,177.733,286.465,51.849,182.779
"3396",4662,"field_4671_drn_lum_4662_1",NA,"eplant < esoil",NA,NA,451.831,217.957,222.248,51.064,56.015
"3397",4663,"field_4672_drn_lum_4663_1",NA,"eplant < esoil",NA,NA,474.691,224.764,236.136,51.629,60.778
"3398",4664,"field_4673_drn_lum_4664_1",NA,"eplant < esoil",NA,NA,477.635,196.954,272.818,64.104,58.76
"3399",4665,"field_4674_drn_lum_4665_1",NA,"eplant < esoil",NA,NA,480.021,219.728,252.876,64.124,59.805
"3400",4666,"field_4675_drn_lum_4666_1",NA,"eplant < esoil",NA,NA,484.032,226.315,249.374,63.987,75.246
"3401",4667,"field_4676_drn_lum_4667_1",NA,"eplant < esoil",NA,NA,484.168,216.659,261.052,72.988,101.559
"3402",4672,"field_4681_drn_lum_4672_1",NA,"eplant < esoil",NA,NA,474.449,230.981,233.426,73.001,106.034
"3403",4675,"field_4684_drn_lum_4675_1",NA,"eplant < esoil",NA,NA,475.587,222.237,246.496,72.933,94.11
"3404",4677,"field_4686_drn_lum_4677_1",NA,"eplant < esoil",NA,NA,459.823,207.198,241.771,73.086,206.947
"3405",4678,"field_4687_drn_lum_4678_1",NA,"eplant < esoil",NA,NA,458.244,204.551,241.652,73.001,182.503
"3406",4679,"field_4688_drn_lum_4679_1","et < 98% precip",NA,NA,NA,500.695,265.2,219.545,63.875,62.179
"3407",4680,"field_4689_drn_lum_4680_1",NA,"eplant < esoil",NA,NA,458.825,185.775,265.19,73.133,180.013
"3408",4681,"alfa_drn_lum_4681_1","et < 98% precip",NA,NA,NA,511.332,274.307,191.361,38.083,80.794
"3409",4682,"field_4691_drn_lum_4682_1",NA,"eplant < esoil",NA,NA,473.093,217.74,246.908,64.297,206.983
"3410",4683,"field_4692_drn_lum_4683_1",NA,"eplant < esoil",NA,NA,461.828,199.146,255.049,64.347,202.199
"3411",4684,"field_4693_drn_lum_4684_1",NA,"eplant < esoil",NA,NA,475.146,190.133,276.906,64.22,130.1
"3412",4685,"field_4694_drn_lum_4685_1",NA,"eplant < esoil",NA,NA,476.368,196.617,271.161,64.205,97.488
"3413",4686,"field_4695_drn_lum_4686_1",NA,"eplant < esoil",NA,NA,494.842,215.92,270.735,64.19,83.407
"3414",4687,"field_4696_drn_lum_4687_1",NA,"eplant < esoil",NA,NA,412.489,146.757,257.215,72.631,88.724
"3415",4688,"field_4697_drn_lum_4688_1",NA,"eplant < esoil",NA,NA,482.683,180.987,288.156,64.215,153.897
"3416",4691,"field_4700_drn_lum_4691_1",NA,"eplant < esoil",NA,NA,472.842,213.578,250.964,72.992,83.891
"3417",4692,"alfa_drn_lum_4692_1","et < 98% precip",NA,NA,NA,497.693,261.575,189.844,54.515,67.763
"3418",4701,"field_4710_drn_lum_4701_1",NA,"eplant < esoil",NA,NA,472.62,227.178,237.423,64.058,115.656
"3419",4702,"field_4711_drn_lum_4702_1",NA,"eplant < esoil",NA,NA,472.142,153.018,309.684,64.297,138.39
"3420",4704,"field_4713_drn_lum_4704_1",NA,"eplant < esoil",NA,NA,457.807,217.512,231.355,73.175,167.547
"3421",4705,"field_4714_drn_lum_4705_1",NA,"eplant < esoil",NA,NA,468.897,209.83,250.28,73.141,158.38
"3422",4712,"field_4721_drn_lum_4712_1",NA,"eplant < esoil",NA,NA,475.928,232.001,235.256,73.018,129.204
"3423",4713,"field_4722_drn_lum_4713_1",NA,"eplant < esoil",NA,NA,482.326,213.467,257.36,51.666,56.982
"3424",4717,"field_4726_drn_lum_4717_1",NA,"eplant < esoil",NA,NA,480.258,219.522,248.22,51.58,112.137
"3425",4718,"field_4727_drn_lum_4718_1",NA,"eplant < esoil",NA,NA,482.183,208.299,257.145,51.639,110.789
"3426",4719,"field_4728_drn_lum_4719_1",NA,"eplant < esoil",NA,NA,482.428,202.628,263.109,51.661,136.258
"3427",4720,"field_4729_drn_lum_4720_1",NA,"eplant < esoil",NA,NA,482.019,207.219,258.437,51.645,60.586
"3428",4723,"field_4732_drn_lum_4723_1",NA,"eplant < esoil",NA,NA,415.893,148.124,261.507,51.226,86.469
"3429",4724,"field_4733_drn_lum_4724_1",NA,"eplant < esoil",NA,NA,478.801,170.818,300.086,51.801,128.334
"3430",4725,"field_4734_drn_lum_4725_1",NA,"eplant < esoil",NA,NA,419.239,140.99,271.987,51.548,84.731
"3431",4726,"field_4735_drn_lum_4726_1",NA,"eplant < esoil",NA,NA,473.922,176.106,284.388,63.926,65.106
"3432",4727,"field_4736_drn_lum_4727_1",NA,"eplant < esoil",NA,NA,469.101,213.136,243.405,51.634,54.617
"3433",4728,"field_4737_drn_lum_4728_1",NA,"eplant < esoil",NA,NA,464.122,190.263,260.168,51.704,58.124
"3434",4729,"field_4738_drn_lum_4729_1",NA,"eplant < esoil",NA,NA,466.342,221.501,232.362,51.629,56.641
"3435",4730,"field_4739_drn_lum_4730_1",NA,"eplant < esoil",NA,NA,481.973,232.885,236.215,51.602,55.959
"3436",4731,"field_4740_drn_lum_4731_1",NA,"eplant < esoil",NA,NA,457.795,193.924,253.529,73.124,191.433
"3437",4733,"field_4742_drn_lum_4733_1",NA,"eplant < esoil",NA,NA,484.682,223.489,249.495,64.17,68.176
"3438",4735,"field_4744_drn_lum_4735_1",NA,"eplant < esoil",NA,NA,475.687,189.363,278.906,73.035,117.811
"3439",4737,"field_4746_drn_lum_4737_1",NA,"eplant < esoil",NA,NA,458.865,164.704,288.011,73.213,182.947
"3440",4738,"field_4747_drn_lum_4738_1",NA,"eplant < esoil",NA,NA,462.251,164.751,291.026,73.209,182.754
"3441",4742,"field_4751_drn_lum_4742_1",NA,"eplant < esoil",NA,NA,472.544,206.57,255.378,73.116,138.775
"3442",4746,"fesc_drn_lum_4746_1","et < 98% precip",NA,NA,NA,531.798,369.337,90.507,55.736,121.028
"3443",4754,"field_4763_drn_lum_4754_1",NA,"eplant < esoil",NA,NA,484.705,232.307,241.623,64.033,77.43
"3444",4757,"field_4766_drn_lum_4757_1",NA,"eplant < esoil",NA,NA,480.84,199.708,263.191,51.494,146.461
"3445",4759,"field_4768_drn_lum_4759_1",NA,"eplant < esoil",NA,NA,453.649,194.064,252.541,73.162,177.753
"3446",4761,"field_4770_drn_lum_4761_1",NA,"eplant < esoil",NA,NA,480.607,226.332,248.271,64.271,68.516
"3447",4763,"field_4772_drn_lum_4763_1",NA,"eplant < esoil",NA,NA,477.637,226.149,243.346,73.026,101.265
"3448",4767,"field_4776_drn_lum_4767_1",NA,"eplant < esoil",NA,NA,477.913,233.839,235.077,72.924,59.283
"3449",4770,"fesc_drn_lum_4770_1","et < 98% precip",NA,NA,NA,541.275,371.401,96.77,55.756,128.373
